"-------------------------------------------------------------------------------------------"
" Monthly average CO2 concentrations (ppm) derived from daily flask and in situ (continuous) data. "
" South Pole 0W 90S                                                                         "
"  In situ data is sporadically used only during a limited time period from 1960 to 1963"
"  Outside this period, the record is entirely flask-based"
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 15-Jan-2018 last updated 29-Oct-2018                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1998, 03,   35869, 1998.2027,   362.40,   362.92,     362.34,   362.86,     362.40,   362.92
1998, 04,   35900, 1998.2877,   362.68,   363.17,     362.64,   363.13,     362.68,   363.17
1998, 05,   35930, 1998.3699,   363.00,   363.39,     363.00,   363.39,     363.00,   363.39
1998, 06,   35961, 1998.4548,   363.55,   363.78,     363.42,   363.65,     363.55,   363.78
1998, 07,   35991, 1998.5370,   364.04,   363.98,     363.95,   363.89,     364.04,   363.98
1998, 08,   36022, 1998.6219,   364.56,   364.16,     364.52,   364.12,     364.56,   364.16
1998, 09,   36053, 1998.7068,   364.99,   364.42,     364.90,   364.33,     364.99,   364.42
1998, 10,   36083, 1998.7890,   365.01,   364.48,     365.04,   364.52,     365.01,   364.48
1998, 11,   36114, 1998.8740,   365.10,   364.74,     365.05,   364.70,     365.10,   364.74
1998, 12,   36144, 1998.9562,   364.98,   364.82,     365.01,   364.85,     364.98,   364.82
1999, 01,   36175, 1999.0411,   364.97,   365.05,     364.91,   365.00,     364.97,   365.05
1999, 02,   36206, 1999.1260,   364.76,   365.13,     364.76,   365.13,     364.76,   365.13
1999, 03,   36234, 1999.2027,   364.81,   365.33,     364.73,   365.25,     364.81,   365.33
1999, 04,   36265, 1999.2877,   364.99,   365.49,     364.87,   365.36,     364.99,   365.49
1999, 05,   36295, 1999.3699,   365.05,   365.45,     365.08,   365.48,     365.05,   365.45
1999, 06,   36326, 1999.4548,   -99.99,   -99.99,     365.35,   365.59,     365.35,   365.59
1999, 07,   36356, 1999.5370,   365.67,   365.62,     365.76,   365.70,     365.67,   365.62
1999, 08,   36387, 1999.6219,   365.92,   365.53,     366.23,   365.83,     365.92,   365.53
1999, 09,   36418, 1999.7068,   366.36,   365.79,     366.53,   365.96,     366.36,   365.79
1999, 10,   36448, 1999.7890,   366.50,   365.98,     366.62,   366.09,     366.50,   365.98
1999, 11,   36479, 1999.8740,   366.73,   366.37,     366.59,   366.23,     366.73,   366.37
1999, 12,   36509, 1999.9562,   366.81,   366.65,     366.52,   366.37,     366.81,   366.65
2000, 01,   36540, 2000.0410,   366.45,   366.54,     366.41,   366.50,     366.45,   366.54
2000, 02,   36571, 2000.1257,   366.49,   366.86,     366.25,   366.62,     366.49,   366.86
2000, 03,   36600, 2000.2049,   -99.99,   -99.99,     366.20,   366.73,     366.20,   366.73
2000, 04,   36631, 2000.2896,   366.45,   366.94,     366.34,   366.83,     366.45,   366.94
2000, 05,   36661, 2000.3716,   366.57,   366.97,     366.53,   366.92,     366.57,   366.97
2000, 06,   36692, 2000.4563,   366.79,   367.02,     366.77,   367.01,     366.79,   367.02
2000, 07,   36722, 2000.5383,   367.11,   367.05,     367.15,   367.08,     367.11,   367.05
2000, 08,   36753, 2000.6230,   367.53,   367.13,     367.57,   367.16,     367.53,   367.13
2000, 09,   36784, 2000.7077,   367.65,   367.08,     367.82,   367.25,     367.65,   367.08
2000, 10,   36814, 2000.7896,   367.74,   367.21,     367.85,   367.33,     367.74,   367.21
2000, 11,   36845, 2000.8743,   367.88,   367.52,     367.77,   367.41,     367.88,   367.52
2000, 12,   36875, 2000.9563,   367.84,   367.68,     367.66,   367.50,     367.84,   367.68
2001, 01,   36906, 2001.0411,   367.81,   367.90,     367.50,   367.59,     367.81,   367.90
2001, 02,   36937, 2001.1260,   367.10,   367.47,     367.32,   367.69,     367.10,   367.47
2001, 03,   36965, 2001.2027,   367.04,   367.56,     367.27,   367.79,     367.04,   367.56
2001, 04,   36996, 2001.2877,   367.36,   367.85,     367.42,   367.91,     367.36,   367.85
2001, 05,   37026, 2001.3699,   367.60,   368.00,     367.65,   368.05,     367.60,   368.00
2001, 06,   37057, 2001.4548,   367.93,   368.17,     367.97,   368.20,     367.93,   368.17
2001, 07,   37087, 2001.5370,   368.29,   368.24,     368.43,   368.37,     368.29,   368.24
2001, 08,   37118, 2001.6219,   368.83,   368.44,     368.95,   368.55,     368.83,   368.44
2001, 09,   37149, 2001.7068,   369.44,   368.87,     369.32,   368.75,     369.44,   368.87
2001, 10,   37179, 2001.7890,   369.57,   369.04,     369.47,   368.94,     369.57,   369.04
2001, 11,   37210, 2001.8740,   369.46,   369.10,     369.50,   369.15,     369.46,   369.10
2001, 12,   37240, 2001.9562,   369.25,   369.09,     369.50,   369.35,     369.25,   369.09
2002, 01,   37271, 2002.0411,   369.31,   369.40,     369.47,   369.56,     369.31,   369.40
2002, 02,   37302, 2002.1260,   369.50,   369.87,     369.40,   369.78,     369.50,   369.87
2002, 03,   37330, 2002.2027,   369.61,   370.13,     369.45,   369.97,     369.61,   370.13
2002, 04,   37361, 2002.2877,   369.69,   370.18,     369.69,   370.19,     369.69,   370.18
2002, 05,   37391, 2002.3699,   369.99,   370.39,     369.99,   370.39,     369.99,   370.39
2002, 06,   37422, 2002.4548,   370.39,   370.63,     370.35,   370.59,     370.39,   370.63
2002, 07,   37452, 2002.5370,   370.88,   370.82,     370.84,   370.78,     370.88,   370.82
2002, 08,   37483, 2002.6219,   371.46,   371.06,     371.38,   370.97,     371.46,   371.06
2002, 09,   37514, 2002.7068,   371.69,   371.12,     371.73,   371.16,     371.69,   371.12
2002, 10,   37544, 2002.7890,   371.82,   371.29,     371.87,   371.34,     371.82,   371.29
2002, 11,   37575, 2002.8740,   371.81,   371.45,     371.89,   371.53,     371.81,   371.45
2002, 12,   37605, 2002.9562,   371.61,   371.45,     371.87,   371.71,     371.61,   371.45
2003, 01,   37636, 2003.0411,   371.93,   372.02,     371.81,   371.90,     371.93,   372.02
2003, 02,   37667, 2003.1260,   371.77,   372.14,     371.71,   372.09,     371.77,   372.14
2003, 03,   37695, 2003.2027,   371.69,   372.22,     371.73,   372.25,     371.69,   372.22
2003, 04,   37726, 2003.2877,   371.98,   372.48,     371.93,   372.43,     371.98,   372.48
2003, 05,   37756, 2003.3699,   372.31,   372.71,     372.19,   372.59,     372.31,   372.71
2003, 06,   37787, 2003.4548,   372.57,   372.81,     372.51,   372.75,     372.57,   372.81
2003, 07,   37817, 2003.5370,   372.95,   372.90,     372.96,   372.90,     372.95,   372.90
2003, 08,   37848, 2003.6219,   373.39,   373.00,     373.45,   373.05,     373.39,   373.00
2003, 09,   37879, 2003.7068,   373.89,   373.31,     373.77,   373.20,     373.89,   373.31
2003, 10,   37909, 2003.7890,   373.81,   373.27,     373.87,   373.34,     373.81,   373.27
2003, 11,   37940, 2003.8740,   373.64,   373.28,     373.85,   373.49,     373.64,   373.28
2003, 12,   37970, 2003.9562,   373.61,   373.45,     373.80,   373.65,     373.61,   373.45
2004, 01,   38001, 2004.0410,   373.58,   373.67,     373.72,   373.81,     373.58,   373.67
2004, 02,   38032, 2004.1257,   373.40,   373.77,     373.60,   373.98,     373.40,   373.77
2004, 03,   38061, 2004.2049,   373.87,   374.39,     373.60,   374.13,     373.87,   374.39
2004, 04,   38092, 2004.2896,   373.89,   374.39,     373.80,   374.29,     373.89,   374.39
2004, 05,   38122, 2004.3716,   374.07,   374.47,     374.04,   374.44,     374.07,   374.47
2004, 06,   38153, 2004.4563,   374.47,   374.71,     374.35,   374.59,     374.47,   374.71
2004, 07,   38183, 2004.5383,   374.87,   374.81,     374.79,   374.72,     374.87,   374.81
2004, 08,   38214, 2004.6230,   375.37,   374.97,     375.27,   374.86,     375.37,   374.97
2004, 09,   38245, 2004.7077,   375.54,   374.96,     375.57,   374.99,     375.54,   374.96
2004, 10,   38275, 2004.7896,   375.61,   375.08,     375.66,   375.13,     375.61,   375.08
2004, 11,   38306, 2004.8743,   375.53,   375.17,     375.64,   375.28,     375.53,   375.17
2004, 12,   38336, 2004.9563,   375.28,   375.12,     375.60,   375.44,     375.28,   375.12
2005, 01,   38367, 2005.0411,   375.36,   375.44,     375.53,   375.62,     375.36,   375.44
2005, 02,   38398, 2005.1260,   375.25,   375.62,     375.44,   375.82,     375.25,   375.62
2005, 03,   38426, 2005.2027,   375.60,   376.13,     375.47,   376.00,     375.60,   376.13
2005, 04,   38457, 2005.2877,   375.74,   376.24,     375.71,   376.21,     375.74,   376.24
2005, 05,   38487, 2005.3699,   376.23,   376.63,     376.01,   376.41,     376.23,   376.63
2005, 06,   38518, 2005.4548,   376.44,   376.69,     376.37,   376.61,     376.44,   376.69
2005, 07,   38548, 2005.5370,   -99.99,   -99.99,     376.86,   376.80,     376.86,   376.80
2005, 08,   38579, 2005.6219,   -99.99,   -99.99,     377.39,   376.98,     377.39,   376.98
2005, 09,   38610, 2005.7068,   377.72,   377.14,     377.74,   377.17,     377.72,   377.14
2005, 10,   38640, 2005.7890,   378.00,   377.47,     377.87,   377.34,     378.00,   377.47
2005, 11,   38671, 2005.8740,   377.65,   377.28,     377.87,   377.51,     377.65,   377.28
2005, 12,   38701, 2005.9562,   377.83,   377.67,     377.82,   377.67,     377.83,   377.67
2006, 01,   38732, 2006.0411,   377.81,   377.90,     377.73,   377.82,     377.81,   377.90
2006, 02,   38763, 2006.1260,   377.58,   377.95,     377.59,   377.97,     377.58,   377.95
2006, 03,   38791, 2006.2027,   377.57,   378.10,     377.57,   378.10,     377.57,   378.10
2006, 04,   38822, 2006.2877,   -99.99,   -99.99,     377.74,   378.24,     377.74,   378.24
2006, 05,   38852, 2006.3699,   377.99,   378.39,     377.97,   378.37,     377.99,   378.39
2006, 06,   38883, 2006.4548,   378.33,   378.58,     378.25,   378.49,     378.33,   378.58
2006, 07,   38913, 2006.5370,   378.83,   378.77,     378.67,   378.61,     378.83,   378.77
2006, 08,   38944, 2006.6219,   379.23,   378.83,     379.14,   378.73,     379.23,   378.83
2006, 09,   38975, 2006.7068,   379.27,   378.70,     379.43,   378.86,     379.27,   378.70
2006, 10,   39005, 2006.7890,   379.29,   378.75,     379.52,   378.99,     379.29,   378.75
2006, 11,   39036, 2006.8740,   379.32,   378.96,     379.50,   379.14,     379.32,   378.96
2006, 12,   39066, 2006.9562,   -99.99,   -99.99,     379.45,   379.30,     379.45,   379.30
2007, 01,   39097, 2007.0411,   379.21,   379.30,     379.38,   379.47,     379.21,   379.30
2007, 02,   39128, 2007.1260,   379.29,   379.67,     379.28,   379.66,     379.29,   379.67
2007, 03,   39156, 2007.2027,   379.28,   379.81,     379.31,   379.84,     379.28,   379.81
2007, 04,   39187, 2007.2877,   379.59,   380.10,     379.54,   380.04,     379.59,   380.10
2007, 05,   39217, 2007.3699,   379.92,   380.32,     379.83,   380.23,     379.92,   380.32
2007, 06,   39248, 2007.4548,   380.29,   380.54,     380.19,   380.43,     380.29,   380.54
2007, 07,   39278, 2007.5370,   380.70,   380.65,     380.68,   380.62,     380.70,   380.65
2007, 08,   39309, 2007.6219,   381.19,   380.79,     381.22,   380.81,     381.19,   380.79
2007, 09,   39340, 2007.7068,   381.50,   380.93,     381.58,   381.00,     381.50,   380.93
2007, 10,   39370, 2007.7890,   381.66,   381.12,     381.72,   381.18,     381.66,   381.12
2007, 11,   39401, 2007.8740,   381.61,   381.25,     381.73,   381.37,     381.61,   381.25
2007, 12,   39431, 2007.9562,   381.67,   381.51,     381.70,   381.54,     381.67,   381.51
2008, 01,   39462, 2008.0410,   381.78,   381.87,     381.63,   381.72,     381.78,   381.87
2008, 02,   39493, 2008.1257,   381.52,   381.89,     381.50,   381.88,     381.52,   381.89
2008, 03,   39522, 2008.2049,   381.63,   382.17,     381.49,   382.03,     381.63,   382.17
2008, 04,   39553, 2008.2896,   381.89,   382.39,     381.67,   382.17,     381.89,   382.39
2008, 05,   39583, 2008.3716,   381.80,   382.20,     381.90,   382.30,     381.80,   382.20
2008, 06,   39614, 2008.4563,   382.08,   382.32,     382.19,   382.43,     382.08,   382.32
2008, 07,   39644, 2008.5383,   382.57,   382.51,     382.62,   382.55,     382.57,   382.51
2008, 08,   39675, 2008.6230,   383.05,   382.64,     383.09,   382.67,     383.05,   382.64
2008, 09,   39706, 2008.7077,   383.36,   382.78,     383.38,   382.80,     383.36,   382.78
2008, 10,   39736, 2008.7896,   383.25,   382.79,     383.39,   382.93,     383.25,   382.79
2008, 11,   39767, 2008.8743,   383.35,   383.11,     383.31,   383.07,     383.35,   383.11
2008, 12,   39797, 2008.9563,   383.35,   383.24,     383.30,   383.20,     383.35,   383.24
2009, 01,   39828, 2009.0411,   383.37,   383.47,     383.24,   383.33,     383.37,   383.47
2009, 02,   39859, 2009.1260,   383.06,   383.47,     383.05,   383.46,     383.06,   383.47
2009, 03,   39887, 2009.2027,   383.10,   383.63,     383.04,   383.57,     383.10,   383.63
2009, 04,   39918, 2009.2877,   383.28,   383.75,     383.22,   383.69,     383.28,   383.75
2009, 05,   39948, 2009.3699,   383.38,   383.75,     383.43,   383.80,     383.38,   383.75
2009, 06,   39979, 2009.4548,   383.73,   383.90,     383.74,   383.92,     383.73,   383.90
2009, 07,   40009, 2009.5370,   384.18,   384.02,     384.20,   384.04,     384.18,   384.02
2009, 08,   40040, 2009.6219,   384.51,   384.05,     384.63,   384.16,     384.51,   384.05
2009, 09,   40071, 2009.7068,   384.80,   384.22,     384.88,   384.30,     384.80,   384.22
2009, 10,   40101, 2009.7890,   384.98,   384.51,     384.91,   384.43,     384.98,   384.51
2009, 11,   40132, 2009.8740,   384.96,   384.71,     384.83,   384.58,     384.96,   384.71
2009, 12,   40162, 2009.9562,   384.88,   384.78,     384.83,   384.72,     384.88,   384.78
2010, 01,   40193, 2010.0411,   384.90,   385.00,     384.78,   384.87,     384.90,   385.00
2010, 02,   40224, 2010.1260,   384.49,   384.91,     384.62,   385.04,     384.49,   384.91
2010, 03,   40252, 2010.2027,   384.60,   385.14,     384.65,   385.20,     384.60,   385.14
2010, 04,   40283, 2010.2877,   384.78,   385.26,     384.91,   385.39,     384.78,   385.26
2010, 05,   40313, 2010.3699,   384.98,   385.36,     385.21,   385.59,     384.98,   385.36
2010, 06,   40344, 2010.4548,   385.51,   385.69,     385.64,   385.82,     385.51,   385.69
2010, 07,   40374, 2010.5370,   386.22,   386.05,     386.20,   386.04,     386.22,   386.05
2010, 08,   40405, 2010.6219,   386.82,   386.34,     386.74,   386.27,     386.82,   386.34
2010, 09,   40436, 2010.7068,   387.29,   386.69,     387.08,   386.49,     387.29,   386.69
2010, 10,   40466, 2010.7890,   387.27,   386.79,     387.17,   386.68,     387.27,   386.79
2010, 11,   40497, 2010.8740,   387.14,   386.88,     387.12,   386.87,     387.14,   386.88
2010, 12,   40527, 2010.9562,   387.24,   387.13,     387.13,   387.02,     387.24,   387.13
2011, 01,   40558, 2011.0411,   387.12,   387.22,     387.06,   387.16,     387.12,   387.22
2011, 02,   40589, 2011.1260,   387.23,   387.66,     386.86,   387.28,     387.23,   387.66
2011, 03,   40617, 2011.2027,   386.78,   387.34,     386.82,   387.38,     386.78,   387.34
2011, 04,   40648, 2011.2877,   386.90,   387.39,     386.99,   387.49,     386.90,   387.39
2011, 05,   40678, 2011.3699,   387.01,   387.40,     387.20,   387.59,     387.01,   387.40
2011, 06,   40709, 2011.4548,   387.44,   387.62,     387.52,   387.70,     387.44,   387.62
2011, 07,   40739, 2011.5370,   387.79,   387.63,     387.99,   387.83,     387.79,   387.63
2011, 08,   40770, 2011.6219,   388.37,   387.89,     388.45,   387.97,     388.37,   387.89
2011, 09,   40801, 2011.7068,   388.67,   388.06,     388.73,   388.12,     388.67,   388.06
2011, 10,   40831, 2011.7890,   388.97,   388.47,     388.78,   388.28,     388.97,   388.47
2011, 11,   40862, 2011.8740,   388.83,   388.57,     388.71,   388.45,     388.83,   388.57
2011, 12,   40892, 2011.9562,   388.60,   388.49,     388.73,   388.62,     388.60,   388.49
2012, 01,   40923, 2012.0410,   388.87,   388.97,     388.69,   388.79,     388.87,   388.97
2012, 02,   40954, 2012.1257,   388.36,   388.79,     388.54,   388.97,     388.36,   388.79
2012, 03,   40983, 2012.2049,   388.71,   389.28,     388.58,   389.15,     388.71,   389.28
2012, 04,   41014, 2012.2896,   388.76,   389.26,     388.85,   389.35,     388.76,   389.26
2012, 05,   41044, 2012.3716,   389.14,   389.54,     389.15,   389.55,     389.14,   389.54
2012, 06,   41075, 2012.4563,   389.43,   389.61,     389.58,   389.76,     389.43,   389.61
2012, 07,   41105, 2012.5383,   390.17,   389.99,     390.16,   389.98,     390.17,   389.99
2012, 08,   41136, 2012.6230,   390.89,   390.39,     390.71,   390.22,     390.89,   390.39
2012, 09,   41167, 2012.7077,   391.08,   390.46,     391.08,   390.46,     391.08,   390.46
2012, 10,   41197, 2012.7896,   391.25,   390.75,     391.20,   390.69,     391.25,   390.75
2012, 11,   41228, 2012.8743,   391.12,   390.85,     391.22,   390.95,     391.12,   390.85
2012, 12,   41258, 2012.9563,   391.37,   391.26,     391.31,   391.20,     391.37,   391.26
2013, 01,   41289, 2013.0411,   391.19,   391.29,     391.36,   391.47,     391.19,   391.29
2013, 02,   41320, 2013.1260,   391.26,   391.70,     391.30,   391.75,     391.26,   391.70
2013, 03,   41348, 2013.2027,   391.31,   391.90,     391.42,   392.00,     391.31,   391.90
2013, 04,   41379, 2013.2877,   391.71,   392.22,     391.77,   392.28,     391.71,   392.22
2013, 05,   41409, 2013.3699,   392.32,   392.73,     392.14,   392.55,     392.32,   392.73
2013, 06,   41440, 2013.4548,   392.82,   393.01,     392.62,   392.81,     392.82,   393.01
2013, 07,   41470, 2013.5370,   393.36,   393.19,     393.22,   393.05,     393.36,   393.19
2013, 08,   41501, 2013.6219,   393.91,   393.40,     393.78,   393.27,     393.91,   393.40
2013, 09,   41532, 2013.7068,   394.08,   393.45,     394.12,   393.48,     394.08,   393.45
2013, 10,   41562, 2013.7890,   394.03,   393.51,     394.19,   393.68,     394.03,   393.51
2013, 11,   41593, 2013.8740,   394.03,   393.75,     394.14,   393.87,     394.03,   393.75
2013, 12,   41623, 2013.9562,   394.19,   394.07,     394.16,   394.04,     394.19,   394.07
2014, 01,   41654, 2014.0411,   394.17,   394.27,     394.10,   394.21,     394.17,   394.27
2014, 02,   41685, 2014.1260,   394.00,   394.46,     393.92,   394.37,     394.00,   394.46
2014, 03,   41713, 2014.2027,   393.97,   394.57,     393.91,   394.51,     393.97,   394.57
2014, 04,   41744, 2014.2877,   394.15,   394.67,     394.13,   394.65,     394.15,   394.67
2014, 05,   41774, 2014.3699,   394.42,   394.84,     394.37,   394.79,     394.42,   394.84
2014, 06,   41805, 2014.4548,   394.65,   394.85,     394.73,   394.93,     394.65,   394.85
2014, 07,   41835, 2014.5370,   395.16,   394.98,     395.25,   395.07,     395.16,   394.98
2014, 08,   41866, 2014.6219,   395.65,   395.13,     395.75,   395.23,     395.65,   395.13
2014, 09,   41897, 2014.7068,   395.96,   395.31,     396.05,   395.40,     395.96,   395.31
2014, 10,   41927, 2014.7890,   396.06,   395.54,     396.10,   395.57,     396.06,   395.54
2014, 11,   41958, 2014.8740,   396.02,   395.74,     396.05,   395.77,     396.02,   395.74
2014, 12,   41988, 2014.9562,   396.10,   395.98,     396.08,   395.96,     396.10,   395.98
2015, 01,   42019, 2015.0411,   396.16,   396.27,     396.06,   396.17,     396.16,   396.27
2015, 02,   42050, 2015.1260,   395.94,   396.41,     395.93,   396.39,     395.94,   396.41
2015, 03,   42078, 2015.2027,   395.86,   396.47,     395.98,   396.59,     395.86,   396.47
2015, 04,   42109, 2015.2877,   396.30,   396.83,     396.28,   396.81,     396.30,   396.83
2015, 05,   42139, 2015.3699,   396.86,   397.29,     396.61,   397.03,     396.86,   397.29
2015, 06,   42170, 2015.4548,   397.14,   397.34,     397.06,   397.26,     397.14,   397.34
2015, 07,   42200, 2015.5370,   398.04,   397.86,     397.67,   397.49,     398.04,   397.86
2015, 08,   42231, 2015.6219,   398.14,   397.61,     398.25,   397.72,     398.14,   397.61
2015, 09,   42262, 2015.7068,   398.63,   397.96,     398.63,   397.97,     398.63,   397.96
2015, 10,   42292, 2015.7890,   398.59,   398.05,     398.76,   398.22,     398.59,   398.05
2015, 11,   42323, 2015.8740,   398.74,   398.45,     398.78,   398.49,     398.74,   398.45
2015, 12,   42353, 2015.9562,   398.73,   398.61,     398.89,   398.77,     398.73,   398.61
2016, 01,   42384, 2016.0410,   398.76,   398.87,     398.96,   399.07,     398.76,   398.87
2016, 02,   42415, 2016.1257,   398.79,   399.26,     398.91,   399.38,     398.79,   399.26
2016, 03,   42444, 2016.2049,   399.33,   399.95,     399.05,   399.67,     399.33,   399.95
2016, 04,   42475, 2016.2896,   399.21,   399.75,     399.43,   399.97,     399.21,   399.75
2016, 05,   42505, 2016.3716,   400.16,   400.59,     399.82,   400.25,     400.16,   400.59
2016, 06,   42536, 2016.4563,   -99.99,   -99.99,     400.32,   400.52,     400.32,   400.52
2016, 07,   42566, 2016.5383,   401.13,   400.93,     400.94,   400.75,     401.13,   400.93
2016, 08,   42597, 2016.6230,   401.62,   401.08,     401.50,   400.96,     401.62,   401.08
2016, 09,   42628, 2016.7077,   401.92,   401.25,     401.82,   401.14,     401.92,   401.25
2016, 10,   42658, 2016.7896,   402.01,   401.46,     401.84,   401.29,     402.01,   401.46
2016, 11,   42689, 2016.8743,   401.72,   401.43,     401.72,   401.43,     401.72,   401.43
2016, 12,   42719, 2016.9563,   401.55,   401.43,     401.68,   401.56,     401.55,   401.43
2017, 01,   42750, 2017.0411,   401.23,   401.34,     401.56,   401.68,     401.23,   401.34
2017, 02,   42781, 2017.1260,   401.54,   402.02,     401.32,   401.80,     401.54,   402.02
2017, 03,   42809, 2017.2027,   401.34,   401.97,     401.29,   401.92,     401.34,   401.97
2017, 04,   42840, 2017.2877,   401.30,   401.86,     401.50,   402.06,     401.30,   401.86
2017, 05,   42870, 2017.3699,   401.74,   402.19,     401.76,   402.21,     401.74,   402.19
2017, 06,   42901, 2017.4548,   402.14,   402.35,     402.17,   402.37,     402.14,   402.35
2017, 07,   42931, 2017.5370,   402.60,   402.41,     402.74,   402.55,     402.60,   402.41
2017, 08,   42962, 2017.6219,   403.22,   402.67,     403.30,   402.75,     403.22,   402.67
2017, 09,   42993, 2017.7068,   403.62,   402.93,     403.66,   402.97,     403.62,   402.93
2017, 10,   43023, 2017.7890,   403.70,   403.13,     403.75,   403.19,     403.70,   403.13
2017, 11,   43054, 2017.8740,   -99.99,   -99.99,     403.72,   403.42,     403.72,   403.42
2017, 12,   43084, 2017.9562,   403.84,   403.72,     403.78,   403.66,     403.84,   403.72
2018, 01,   43115, 2018.0411,   403.93,   404.05,     403.79,   403.90,     403.93,   404.05
2018, 02,   43146, 2018.1260,   -99.99,   -99.99,     403.65,   404.15,     403.65,   404.15
2018, 03,   43174, 2018.2027,   -99.99,   -99.99,     403.72,   404.37,     403.72,   404.37
2018, 04,   43205, 2018.2877,   -99.99,   -99.99,     404.04,   404.61,     404.04,   404.61
2018, 05,   43235, 2018.3699,   -99.99,   -99.99,     404.39,   404.85,     404.39,   404.85
2018, 06,   43266, 2018.4548,   -99.99,   -99.99,     404.88,   405.09,     404.88,   405.09
2018, 07,   43296, 2018.5370,   -99.99,   -99.99,     405.52,   405.33,     405.52,   405.33
2018, 08,   43327, 2018.6219,   -99.99,   -99.99,     406.14,   405.57,     406.14,   405.57
2018, 09,   43358, 2018.7068,   -99.99,   -99.99,     406.52,   405.82,     406.52,   405.82
2018, 10,   43388, 2018.7890,   -99.99,   -99.99,     406.63,   406.06,     406.63,   406.06
2018, 11,   43419, 2018.8740,   -99.99,   -99.99,     406.60,   406.30,     406.60,   406.30
2018, 12,   43449, 2018.9562,   -99.99,   -99.99,     406.66,   406.54,     406.66,   406.54
